pair_id,front_image,rear_image,front_target_bbox_xyxy,rear_candidates,front_mask,road_context,time_of_day,weather
P0432,data/camera_splits/2026_03_03_17_46_14_ccc2c850/FL/fl_001287.jpg,data/camera_splits/2026_03_03_17_46_14_ccc2c850/RL/rl_001323.jpg,"[608.081, 330.044, 700.342, 381.843]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.036, 248.634, 202.809, 346.614]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [179.54, 319.873, 242.795, 350.683]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [247.97, 321.994, 265.74, 333.68]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [366.081, 326.638, 399.98, 353.849]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [433.213, 331.033, 472.912, 359.467]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [500.451, 328.651, 665.638, 423.213]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [859.452, 349.09, 960.0, 431.045]}]",data/object_detections/2026_03_03_17_46_14_ccc2c850/masks/FL/2026_03_03_17_46_14_ccc2c850_f001287_fl_bus_001.png,urban,day,overcast
P0433,data/camera_splits/2026_03_03_17_46_14_ccc2c850/FL/fl_001292.jpg,data/camera_splits/2026_03_03_17_46_14_ccc2c850/RL/rl_001329.jpg,"[637.76, 317.368, 777.885, 387.306]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [5.111, 300.667, 91.458, 335.963]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [148.091, 276.312, 254.489, 337.115]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [257.726, 320.029, 288.838, 340.202]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [366.326, 323.364, 399.81, 350.175]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [433.961, 327.829, 474.734, 356.841]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [505.991, 327.16, 679.51, 421.949]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [828.493, 349.556, 946.936, 413.427]}]",data/object_detections/2026_03_03_17_46_14_ccc2c850/masks/FL/2026_03_03_17_46_14_ccc2c850_f001292_fl_bus_001.png,urban,day,overcast
P0434,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000065.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000088.jpg,"[747.913, 340.302, 930.906, 427.708]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [6.703, 315.898, 43.629, 347.032]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [37.477, 307.911, 89.876, 351.588]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [68.625, 304.747, 209.119, 373.904]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [255.071, 325.56, 279.032, 345.473]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [341.931, 323.199, 404.85, 372.408]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [399.24, 325.606, 440.492, 355.993]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [458.411, 324.705, 551.35, 389.111]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [604.359, 340.39, 694.374, 429.578]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [613.744, 305.294, 678.855, 424.184]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [678.086, 314.598, 960.0, 447.011]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000065_fl_car_005.png,urban,day,sun_glare
P0435,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000114.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000134.jpg,"[710.943, 316.955, 889.179, 414.954]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 253.6, 139.042, 369.887]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [124.362, 316.03, 152.643, 343.976]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [144.919, 315.946, 180.659, 341.345]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [193.534, 305.929, 245.613, 345.764]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [244.055, 317.936, 262.447, 338.316]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [323.328, 328.093, 345.883, 347.139]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [341.162, 328.074, 381.645, 357.985]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [375.738, 330.161, 394.922, 349.653]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [414.689, 330.779, 460.028, 362.883]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [464.589, 316.6, 491.567, 374.111]}, {""candidate_id"": ""C11"", ""bbox_xyxy"": [464.798, 342.946, 491.769, 387.265]}, {""candidate_id"": ""C12"", ""bbox_xyxy"": [517.055, 317.683, 738.31, 431.956]}, {""candidate_id"": ""C13"", ""bbox_xyxy"": [683.091, 338.919, 691.453, 355.644]}, {""candidate_id"": ""C14"", ""bbox_xyxy"": [743.676, 350.824, 807.676, 379.055]}, {""candidate_id"": ""C15"", ""bbox_xyxy"": [823.551, 355.874, 952.045, 408.985]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000114_fl_truck_006.png,urban,day,sun_glare
P0436,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000122.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000141.jpg,"[669.973, 322.789, 853.318, 425.288]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [38.261, 261.596, 95.142, 411.481]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [95.629, 285.725, 237.001, 377.49]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [320.455, 327.824, 342.54, 345.809]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [337.889, 328.142, 376.427, 355.271]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [369.57, 329.446, 387.407, 347.297]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [408.977, 329.41, 448.267, 357.742]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [409.06, 329.373, 448.156, 357.772]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [446.289, 340.477, 469.615, 377.686]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [446.375, 324.865, 469.879, 376.841]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [486.395, 320.368, 641.316, 417.15]}, {""candidate_id"": ""C11"", ""bbox_xyxy"": [648.359, 342.251, 717.959, 373.058]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000122_fl_delivery_van_006.png,urban,day,sun_glare
P0437,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000140.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000211.jpg,"[144.491, 344.518, 373.595, 456.944]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.068, 290.488, 103.414, 370.923]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [94.881, 314.932, 124.532, 345.4]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [109.762, 317.373, 198.293, 353.428]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [203.605, 319.55, 236.377, 339.772]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [330.071, 327.604, 346.617, 338.653]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [348.933, 328.331, 362.524, 340.67]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [359.688, 328.332, 383.265, 345.638]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [393.443, 329.691, 414.744, 345.333]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [422.072, 327.458, 463.996, 357.267]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [497.172, 332.509, 631.641, 411.382]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000140_fl_car_005.png,urban,day,sun_glare
P0438,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000154.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000249.jpg,"[272.638, 350.95, 385.639, 404.831]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [45.143, 316.84, 236.55, 376.541]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [162.504, 289.447, 259.062, 343.108]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [278.604, 326.407, 292.264, 343.621]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [301.725, 325.337, 309.354, 342.367]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [380.147, 329.565, 399.389, 343.605]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [399.556, 329.429, 412.791, 338.857]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [435.99, 331.251, 474.719, 358.671]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [523.293, 320.06, 775.456, 434.36]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [715.206, 334.308, 871.507, 377.954]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000154_fl_car_001.png,urban,day,sun_glare
P0439,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000217.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000260.jpg,"[612.932, 326.842, 713.832, 381.773]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 243.523, 121.704, 344.951]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [0.01, 307.115, 87.762, 367.245]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [183.917, 320.346, 237.093, 349.082]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [252.116, 323.952, 327.953, 349.732]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [383.195, 329.529, 400.212, 342.98]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [402.05, 329.568, 415.644, 338.711]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [434.436, 332.176, 466.585, 355.219]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [520.064, 325.168, 756.909, 433.068]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000217_fl_bus_002.png,urban,day,sun_glare
P0440,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000223.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000248.jpg,"[138.273, 352.464, 243.784, 431.003]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 314.688, 215.783, 382.034]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [143.048, 285.891, 250.423, 343.831]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [272.744, 326.246, 303.103, 343.938]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [379.971, 329.395, 399.165, 343.373]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [436.096, 331.572, 475.176, 358.717]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [523.981, 319.468, 779.038, 433.989]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [730.87, 334.646, 902.32, 382.151]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000223_fl_car_002.png,urban,day,sun_glare
P0441,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000331.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000356.jpg,"[730.147, 318.569, 918.462, 409.147]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 273.764, 157.133, 357.89]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [371.507, 328.103, 400.582, 351.923]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [405.92, 332.44, 425.429, 344.384]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [428.367, 331.199, 457.528, 356.155]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [457.848, 335.079, 530.507, 386.287]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [606.632, 327.275, 615.982, 359.062]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000331_fl_delivery_van_003.png,urban,day,sun_glare
P0442,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000656.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000676.jpg,"[702.99, 356.702, 787.458, 399.519]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [29.948, 322.333, 117.407, 357.109]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [210.043, 327.129, 244.693, 351.763]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [280.007, 330.673, 293.844, 339.436]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [380.202, 336.674, 396.754, 348.171]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [426.148, 336.301, 456.663, 360.11]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000656_fl_car_001.png,urban,day,sun_glare
P0443,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000658.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000673.jpg,"[788.056, 354.44, 933.377, 417.103]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [143.604, 321.171, 203.799, 353.577]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [380.398, 334.654, 396.261, 346.186]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [404.639, 337.16, 418.031, 347.135]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [425.756, 334.477, 455.598, 357.903]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000658_fl_car_002.png,urban,day,sun_glare
P0444,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000658.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000676.jpg,"[728.292, 363.779, 789.226, 396.203]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [29.948, 322.333, 117.407, 357.109]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [210.043, 327.129, 244.693, 351.763]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [280.007, 330.673, 293.844, 339.436]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [380.202, 336.674, 396.754, 348.171]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [426.148, 336.301, 456.663, 360.11]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000658_fl_car_001.png,urban,day,sun_glare
P0445,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000689.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000748.jpg,"[810.128, 363.165, 920.027, 401.109]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [17.785, 294.664, 44.454, 343.168]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [59.421, 310.576, 92.956, 336.121]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [59.444, 310.674, 93.19, 336.015]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [149.688, 314.25, 222.665, 340.868]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [373.48, 333.667, 393.942, 349.86]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [398.427, 342.396, 408.109, 349.882]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [407.789, 339.2, 423.835, 352.101]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [464.411, 335.33, 548.88, 394.345]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000689_fl_car_006.png,urban,day,sun_glare
P0446,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000717.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000790.jpg,"[686.77, 356.996, 727.317, 383.524]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.022, 292.979, 73.703, 345.306]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [64.383, 295.015, 139.792, 342.176]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [136.753, 308.551, 186.01, 341.08]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [297.757, 326.263, 331.843, 341.183]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [388.442, 332.625, 417.161, 355.383]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [416.453, 338.151, 427.841, 347.813]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [444.698, 338.688, 474.442, 360.784]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [880.909, 344.473, 899.548, 403.58]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [895.608, 345.867, 912.062, 405.637]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000717_fl_car_004.png,urban,day,sun_glare
P0447,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000717.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000790.jpg,"[726.988, 348.965, 801.581, 389.418]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.022, 292.979, 73.703, 345.306]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [64.383, 295.015, 139.792, 342.176]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [136.753, 308.551, 186.01, 341.08]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [297.757, 326.263, 331.843, 341.183]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [388.442, 332.625, 417.161, 355.383]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [416.453, 338.151, 427.841, 347.813]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [444.698, 338.688, 474.442, 360.784]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [880.909, 344.473, 899.548, 403.58]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [895.608, 345.867, 912.062, 405.637]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000717_fl_delivery_van_003.png,urban,day,sun_glare
P0448,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000717.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000790.jpg,"[810.484, 349.215, 885.556, 396.203]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.022, 292.979, 73.703, 345.306]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [64.383, 295.015, 139.792, 342.176]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [136.753, 308.551, 186.01, 341.08]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [297.757, 326.263, 331.843, 341.183]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [388.442, 332.625, 417.161, 355.383]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [416.453, 338.151, 427.841, 347.813]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [444.698, 338.688, 474.442, 360.784]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [880.909, 344.473, 899.548, 403.58]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [895.608, 345.867, 912.062, 405.637]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000717_fl_delivery_van_005.png,urban,day,sun_glare
P0449,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000723.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000787.jpg,"[782.02, 347.229, 888.759, 398.184]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.004, 293.548, 41.894, 344.771]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [34.337, 291.838, 118.62, 342.091]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [114.562, 304.624, 165.647, 339.891]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [285.001, 324.793, 323.423, 339.132]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [306.455, 325.577, 323.09, 339.302]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [384.541, 331.363, 411.658, 353.39]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [411.001, 336.799, 421.546, 346.262]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [436.188, 337.293, 463.303, 357.837]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [911.108, 341.821, 959.549, 409.536]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [933.145, 342.779, 959.778, 410.037]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000723_fl_delivery_van_003.png,urban,day,sun_glare
P0450,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000730.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000800.jpg,"[730.384, 353.697, 792.112, 388.383]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 292.258, 57.896, 346.595]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [53.901, 302.138, 124.586, 344.095]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [178.478, 312.136, 219.184, 341.087]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [259.661, 324.419, 265.349, 339.504]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [394.754, 332.526, 428.393, 359.46]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [429.298, 337.875, 442.828, 348.14]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [469.295, 340.915, 509.709, 369.75]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [786.003, 341.168, 796.728, 388.606]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [795.257, 344.946, 807.181, 389.831]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000730_fl_delivery_van_005.png,urban,day,sun_glare
P0451,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000736.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000800.jpg,"[878.526, 341.693, 920.721, 394.68]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 292.258, 57.896, 346.595]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [53.901, 302.138, 124.586, 344.095]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [178.478, 312.136, 219.184, 341.087]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [259.661, 324.419, 265.349, 339.504]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [394.754, 332.526, 428.393, 359.46]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [429.298, 337.875, 442.828, 348.14]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [469.295, 340.915, 509.709, 369.75]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [786.003, 341.168, 796.728, 388.606]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [795.257, 344.946, 807.181, 389.831]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000736_fl_car_008.png,urban,day,sun_glare
P0452,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000833.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000872.jpg,"[594.863, 344.411, 742.553, 398.043]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [7.166, 293.595, 162.423, 356.901]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [290.574, 325.138, 307.973, 337.812]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [323.388, 316.188, 477.883, 414.798]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [325.998, 326.091, 338.672, 338.17]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [476.125, 337.029, 513.507, 364.754]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [531.505, 331.748, 549.934, 376.048]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [531.548, 331.855, 549.424, 368.297]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [532.115, 347.399, 550.463, 377.232]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [705.239, 337.568, 717.109, 372.647]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [713.547, 349.201, 960.0, 446.11]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000833_fl_car_004.png,urban,day,sun_glare
P0453,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/FL/fl_000833.jpg,data/camera_splits/2026_03_03_17_49_08_d7aacfa3/RL/rl_000880.jpg,"[594.863, 344.411, 742.553, 398.043]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [20.868, 296.547, 122.686, 343.607]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [163.166, 308.593, 229.383, 348.608]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [270.684, 318.74, 302.407, 342.958]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [323.344, 316.2, 476.861, 414.332]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [505.818, 340.006, 570.793, 376.886]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [588.04, 331.298, 596.919, 360.706]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [592.985, 356.629, 629.131, 401.784]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [596.258, 333.148, 624.236, 386.157]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [596.542, 332.932, 624.368, 386.675]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [705.233, 337.522, 716.475, 372.792]}]",data/object_detections/2026_03_03_17_49_08_d7aacfa3/masks/FL/2026_03_03_17_49_08_d7aacfa3_f000833_fl_car_004.png,urban,day,sun_glare
